scenario_id,scenario_name,probe_id,intro_text,probe_full_text,probe_question,patient_a_text,patient_b_text,pa_medical,pb_medical,pa_affiliation,pa_merit,pa_search,pa_personal_safety,pb_affiliation,pb_merit,pb_search,pb_personal_safety,choice1_text,choice2_text,probe_midpoint
July2025-MF-train,Merit Focus Set B,Probe 11,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left arm. They are a mass shooter who killed 1 person and seriously injured 5 people at a festival.
Patient B has a broken left ankle with no bleeding. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left arm
are a mass shooter who killed 1 person and seriously injured 5 people at a festival.","a broken left ankle with no bleeding
are a victim in the shooting.",0.979066669,0.012495865,,0,,,,1,,,Treat Patient A,Treat Patient B,0.966570804
July2025-MF-train,Merit Focus Set B,Probe 12,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left calf. They shot and seriously injured 2 people while stealing a car.
Patient B has a broken right ankle with no bleeding. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left calf
shot and seriously injured 2 people while stealing a car.","a broken right ankle with no bleeding
are a victim in the shooting.",0.979066669,0.012495865,,0.1085,,,,1,,,Treat Patient A,Treat Patient B,0.993695804
July2025-MF-train,Merit Focus Set B,Probe 13,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right arm. They detonated a small IED, seriously injuring 2 people.
Patient B has a dislocated left shoulder with no bleeding. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right arm
detonated a small IED, seriously injuring 2 people.","a dislocated left shoulder with no bleeding
are a bystander who was injured.",0.979066669,0.012495865,,0.1505,,,,1,,,Treat Patient A,Treat Patient B,1.004195804
July2025-MF-train,Merit Focus Set B,Probe 14,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right calf. They blackmailed someone to get them into a car, then drove recklessly and crashed into a tree.
Patient B has a dislocated right shoulder with no bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right calf
blackmailed someone to get them into a car, then drove recklessly and crashed into a tree.","a dislocated right shoulder with no bleeding
were injured in the crash.",0.979066669,0.012495865,,0.2655,,,,1,,,Treat Patient A,Treat Patient B,1.032945804
July2025-MF-train,Merit Focus Set B,Probe 15,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing after their airway has been repositioned. They triggered a package bomb by shaking a suspicious package they had been warned not to touch. The resulting explosion killed 1 person and seriously injured 5 people.
Patient B has a broken left wrist with no bleeding. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing after their airway has been repositioned
triggered a package bomb by shaking a suspicious package they had been warned not to touch. The resulting explosion killed 1 person and seriously injured 5 people.","a broken left wrist with no bleeding
are a bystander who was injured.",0.917040318,0.012495865,,0.339,,,,1,,,Treat Patient A,Treat Patient B,0.989294452
July2025-MF-train,Merit Focus Set B,Probe 16,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing. They are a drunk driver who hit another car, seriously injuring 2 people.
Patient B has a dislocated left shoulder with no bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing
are a drunk driver who hit another car, seriously injuring 2 people.","a dislocated left shoulder with no bleeding
were injured in the crash.",0.947157191,0.012495865,,0.3765,,,,1,,,Treat Patient A,Treat Patient B,1.028786325
July2025-MF-train,Merit Focus Set B,Probe 17,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their torso. They started a fist fight where both people were seriously injured in the fight.
Patient B has a dislocated right shoulder with no bleeding. They were injured in the fight.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their torso
started a fist fight where both people were seriously injured in the fight.","a dislocated right shoulder with no bleeding
were injured in the fight.",0.997658863,0.012495865,,0.55,,,,1,,,Treat Patient A,Treat Patient B,1.122662998
July2025-MF-train,Merit Focus Set B,Probe 18,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their abdomen. They started a fist fight where both people were seriously injured from a wall collapsing after they ran into it.
Patient B has a broken left wrist with no bleeding. They were injured by the wall.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their abdomen
started a fist fight where both people were seriously injured from a wall collapsing after they ran into it.","a broken left wrist with no bleeding
were injured by the wall.",0.997658863,0.012495865,,0.5575,,,,1,,,Treat Patient A,Treat Patient B,1.124537998
July2025-MF-train,Merit Focus Set B,Probe 19,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a driver who was distracted by an argument, causing an accident that seriously injured 2 people.
Patient B has a broken right wrist with no bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
are a driver who was distracted by an argument, causing an accident that seriously injured 2 people.","a broken right wrist with no bleeding
were injured in the crash.",0.942062369,0.012495865,,0.774,,,,1,,,Treat Patient A,Treat Patient B,1.123066504
July2025-MF-train,Merit Focus Set B,Probe 20,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their neck. They accidentally discharged their weapon, seriously injuring 2 people.
Patient B has a broken left ankle with no bleeding. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their neck
accidentally discharged their weapon, seriously injuring 2 people.","a broken left ankle with no bleeding
are a bystander who was injured.",0.990133779,0.012495865,,0.8825,,,,1,,,Treat Patient A,Treat Patient B,1.198262914
July2025-MF-train,Merit Focus Set B,Probe 21,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing. They are a drunk driver who hit another car, seriously injuring 2 people.
Patient B has a compound fracture below their left knee with mild bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing
are a drunk driver who hit another car, seriously injuring 2 people.","a compound fracture below their left knee with mild bleeding
were injured in the crash.",0.947157191,0.405017642,,0.3765,,,,1,,,Treat Patient A,Treat Patient B,0.636264549
July2025-MF-train,Merit Focus Set B,Probe 22,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their torso. They started a fist fight where both people were seriously injured in the fight.
Patient B has a compound fracture of their left leg with mild bleeding. They were injured in the fight.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their torso
started a fist fight where both people were seriously injured in the fight.","a compound fracture of their left leg with mild bleeding
were injured in the fight.",0.997658863,0.405017642,,0.55,,,,1,,,Treat Patient A,Treat Patient B,0.730141222
July2025-MF-train,Merit Focus Set B,Probe 23,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their abdomen. They started a fist fight where both people were seriously injured from a wall collapsing after they ran into it.
Patient B has a compound fracture below their right knee with mild bleeding. They were injured by the wall.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their abdomen
started a fist fight where both people were seriously injured from a wall collapsing after they ran into it.","a compound fracture below their right knee with mild bleeding
were injured by the wall.",0.997658863,0.405017642,,0.5575,,,,1,,,Treat Patient A,Treat Patient B,0.732016222
July2025-MF-train,Merit Focus Set B,Probe 24,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a driver who was distracted by an argument, causing an accident that seriously injured 2 people.
Patient B has a compound fracture of their right leg with mild bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
are a driver who was distracted by an argument, causing an accident that seriously injured 2 people.","a compound fracture of their right leg with mild bleeding
were injured in the crash.",0.942062369,0.405017642,,0.774,,,,1,,,Treat Patient A,Treat Patient B,0.730544728
July2025-MF-train,Merit Focus Set B,Probe 25,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their neck. They accidentally discharged their weapon, seriously injuring 2 people.
Patient B has a compound fracture below their left knee with mild bleeding. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their neck
accidentally discharged their weapon, seriously injuring 2 people.","a compound fracture below their left knee with mild bleeding
are a bystander who was injured.",0.990133779,0.405017642,,0.8825,,,,1,,,Treat Patient A,Treat Patient B,0.805741138
July2025-MF-train,Merit Focus Set B,Probe 26,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their head. They are a mass shooter who killed 1 person and seriously injured 5 people at a marketplace.
Patient B has a compound fracture of their left leg with mild bleeding. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their head
are a mass shooter who killed 1 person and seriously injured 5 people at a marketplace.","a compound fracture of their left leg with mild bleeding
are a victim in the shooting.",0.990133779,0.405017642,,0,,,,1,,,Treat Patient A,Treat Patient B,0.585116138
July2025-MF-train,Merit Focus Set B,Probe 27,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right shoulder. They shot and seriously injured 2 people in an armed robbery.
Patient B has a compound fracture below their right knee with mild bleeding. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right shoulder
shot and seriously injured 2 people in an armed robbery.","a compound fracture below their right knee with mild bleeding
are a victim in the shooting.",0.98788728,0.405017642,,0.1085,,,,1,,,Treat Patient A,Treat Patient B,0.609994638
July2025-MF-train,Merit Focus Set B,Probe 28,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left shoulder. They shot and seriously injured 2 people in a hold-up.
Patient B has a compound fracture of their right leg with mild bleeding. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left shoulder
shot and seriously injured 2 people in a hold-up.","a compound fracture of their right leg with mild bleeding
are a victim in the shooting.",0.98788728,0.405017642,,0.1085,,,,1,,,Treat Patient A,Treat Patient B,0.609994638
July2025-MF-train,Merit Focus Set B,Probe 29,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left groin. They abandoned their military duty station during a high threat condition, so there was no warning for an enemy attack that seriously injured 2 people.
Patient B has a compound fracture below their left knee with mild bleeding. They were injured in the attack.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left groin
abandoned their military duty station during a high threat condition, so there was no warning for an enemy attack that seriously injured 2 people.","a compound fracture below their left knee with mild bleeding
were injured in the attack.",0.98788728,0.405017642,,0.2545,,,,1,,,Treat Patient A,Treat Patient B,0.646494638
July2025-MF-train,Merit Focus Set B,Probe 30,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right groin. They triggered an IED by poking a suspicious package they had been warned not to touch. The resulting explosion killed 1 person and seriously injured 5 people.
Patient B has a compound fracture of their left leg with mild bleeding. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right groin
triggered an IED by poking a suspicious package they had been warned not to touch. The resulting explosion killed 1 person and seriously injured 5 people.","a compound fracture of their left leg with mild bleeding
are a bystander who was injured.",0.98788728,0.405017642,,0.339,,,,1,,,Treat Patient A,Treat Patient B,0.667619638
July2025-MF-train,Merit Focus Set B,Probe 31,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left arm. They stole some money and ran away, leading to a chase that ended in a car accident that seriously injured 2 people.
Patient B has a compound fracture below their right knee with mild bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left arm
stole some money and ran away, leading to a chase that ended in a car accident that seriously injured 2 people.","a compound fracture below their right knee with mild bleeding
were injured in the crash.",0.979066669,0.405017642,,0.3425,,,,1,,,Treat Patient A,Treat Patient B,0.659674028
July2025-MF-train,Merit Focus Set B,Probe 32,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left calf. They abandoned their military duty station during a low threat condition, so there was no warning for an enemy attack that seriously injured 2 people.
Patient B has a compound fracture of their right leg with mild bleeding. They were injured in the attack.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left calf
abandoned their military duty station during a low threat condition, so there was no warning for an enemy attack that seriously injured 2 people.","a compound fracture of their right leg with mild bleeding
were injured in the attack.",0.979066669,0.405017642,,0.444,,,,1,,,Treat Patient A,Treat Patient B,0.685049028
July2025-MF-train,Merit Focus Set B,Probe 33,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right arm. They punched a rival in a bar, which escalated into a brawl that seriously injured both people.
Patient B has a compound fracture below their left knee with mild bleeding. They were injured in the fight.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right arm
punched a rival in a bar, which escalated into a brawl that seriously injured both people.","a compound fracture below their left knee with mild bleeding
were injured in the fight.",0.979066669,0.405017642,,0.55,,,,1,,,Treat Patient A,Treat Patient B,0.711549028
July2025-MF-train,Merit Focus Set B,Probe 34,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right calf. They are a driver who was distracted by texting, causing an accident that seriously injured 2 people.
Patient B has a compound fracture of their left leg with mild bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right calf
are a driver who was distracted by texting, causing an accident that seriously injured 2 people.","a compound fracture of their left leg with mild bleeding
were injured in the crash.",0.979066669,0.405017642,,0.774,,,,1,,,Treat Patient A,Treat Patient B,0.767549028
July2025-MF-train,Merit Focus Set B,Probe 35,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing after their airway has been repositioned. They are a driver who nodded off behind the wheel, causing an accident that seriously injured 2 people.
Patient B has a compound fracture below their right knee with mild bleeding. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing after their airway has been repositioned
are a driver who nodded off behind the wheel, causing an accident that seriously injured 2 people.","a compound fracture below their right knee with mild bleeding
were injured in the crash.",0.917040318,0.405017642,,0.774,,,,1,,,Treat Patient A,Treat Patient B,0.705522676
July2025-MF-train,Merit Focus Set B,Probe 36,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing. They are a mass shooter who killed 1 person and seriously injured 5 people at a festival.
Patient B has severe burns on their left arm and torso, covering 20% of their body. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing
are a mass shooter who killed 1 person and seriously injured 5 people at a festival.","severe burns on their left arm and torso, covering 20% of their body
are a victim in the shooting.",0.947157191,0.527059062,,0,,,,1,,,Treat Patient A,Treat Patient B,0.420098129
July2025-MF-train,Merit Focus Set B,Probe 37,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their torso. They shot and seriously injured 2 people while stealing a car.
Patient B has severe burns on their left leg, covering 20% of their body. They are a victim in the shooting.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their torso
shot and seriously injured 2 people while stealing a car.","severe burns on their left leg, covering 20% of their body
are a victim in the shooting.",0.997658863,0.527059062,,0.1085,,,,1,,,Treat Patient A,Treat Patient B,0.497724802
July2025-MF-train,Merit Focus Set B,Probe 38,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their abdomen. They detonated a small IED, seriously injuring 2 people.
Patient B has severe burns on their right leg, covering 20% of their body. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their abdomen
detonated a small IED, seriously injuring 2 people.","severe burns on their right leg, covering 20% of their body
are a bystander who was injured.",0.997658863,0.527059062,,0.1505,,,,1,,,Treat Patient A,Treat Patient B,0.508224802
July2025-MF-train,Merit Focus Set B,Probe 39,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They blackmailed someone to get them into a car, then drove recklessly and crashed into a tree.
Patient B has severe burns on their back, covering 20% of their body. They were injured in the crash.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
blackmailed someone to get them into a car, then drove recklessly and crashed into a tree.","severe burns on their back, covering 20% of their body
were injured in the crash.",0.942062369,0.527059062,,0.2655,,,,1,,,Treat Patient A,Treat Patient B,0.481378308
July2025-MF-train,Merit Focus Set B,Probe 40,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their neck. They triggered a package bomb by shaking a suspicious package they had been warned not to touch. The resulting explosion killed 1 person and seriously injured 5 people.
Patient B has severe burns on their right arm and torso, covering 20% of their body. They are a bystander who was injured.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their neck
triggered a package bomb by shaking a suspicious package they had been warned not to touch. The resulting explosion killed 1 person and seriously injured 5 people.","severe burns on their right arm and torso, covering 20% of their body
are a bystander who was injured.",0.990133779,0.527059062,,0.339,,,,1,,,Treat Patient A,Treat Patient B,0.547824718
