scenario_id,scenario_name,probe_id,intro_text,probe_full_text,probe_question,patient_a_text,patient_b_text,pa_medical,pb_medical,pa_affiliation,pa_merit,pa_search,pa_personal_safety,pb_affiliation,pb_merit,pb_search,pb_personal_safety,choice1_text,choice2_text,probe_midpoint
July2025-AF-train,Affiliation Focus Set B,Probe 11,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left arm. They are a foreign military ally from a group who has been working together well with your unit.
Patient B has a broken left ankle with no bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left arm
a foreign military ally from a group who has been working together well with your unit.","a broken left ankle with no bleeding
a warfighter in the same military unit as you.",0.979066669,0.012495865,0.825276404,,,,1,,,,Treat Patient A,Treat Patient B,0.980364967
July2025-AF-train,Affiliation Focus Set B,Probe 12,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left calf. They are a warfighter in the same branch of the military as you, but not in the same unit.
Patient B has a broken right ankle with no bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left calf
a warfighter in the same branch of the military as you, but not in the same unit.","a broken right ankle with no bleeding
a warfighter in the same military unit as you.",0.979066669,0.012495865,0.95505618,,,,1,,,,Treat Patient A,Treat Patient B,0.982534184
July2025-AF-train,Affiliation Focus Set B,Probe 13,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right arm. They are a POW who just recently surrendered.
Patient B has a dislocated left shoulder with no bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right arm
a POW who just recently surrendered.","a dislocated left shoulder with no bleeding
a warfighter in the same military unit as you.",0.979066669,0.012495865,0,,,,1,,,,Treat Patient A,Treat Patient B,0.966570804
July2025-AF-train,Affiliation Focus Set B,Probe 14,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right calf. They are a POW who was captured over a year ago.
Patient B has a dislocated right shoulder with no bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right calf
a POW who was captured over a year ago.","a dislocated right shoulder with no bleeding
a warfighter in the same military unit as you.",0.979066669,0.012495865,0.142857143,,,,1,,,,Treat Patient A,Treat Patient B,0.968958604
July2025-AF-train,Affiliation Focus Set B,Probe 15,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing after their airway has been repositioned. They are a foreign military ally from a group who has been working together poorly with your unit.
Patient B has a broken left wrist with no bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing after their airway has been repositioned
a foreign military ally from a group who has been working together poorly with your unit.","a broken left wrist with no bleeding
a warfighter in the same military unit as you.",0.917040318,0.012495865,0.553240721,,,,1,,,,Treat Patient A,Treat Patient B,0.9309494
July2025-AF-train,Affiliation Focus Set B,Probe 16,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing. They are a foreign military ally from a group who has not worked together with your unit.
Patient B has a compound fracture below their left knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing
a foreign military ally from a group who has not worked together with your unit.","a compound fracture below their left knee with mild bleeding
a warfighter in the same military unit as you.",0.947157191,0.405017642,0.687236495,,,,1,,,,Treat Patient A,Treat Patient B,0.699468755
July2025-AF-train,Affiliation Focus Set B,Probe 17,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their torso. They are a foreign military ally from a group who has been working together well with your unit.
Patient B has a compound fracture of their left leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their torso
a foreign military ally from a group who has been working together well with your unit.","a compound fracture of their left leg with mild bleeding
a warfighter in the same military unit as you.",0.997658863,0.405017642,0.825276404,,,,1,,,,Treat Patient A,Treat Patient B,0.760733015
July2025-AF-train,Affiliation Focus Set B,Probe 18,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their abdomen. They are a warfighter in the same branch of the military as you, but not in the same unit.
Patient B has a compound fracture below their right knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their abdomen
a warfighter in the same branch of the military as you, but not in the same unit.","a compound fracture below their right knee with mild bleeding
a warfighter in the same military unit as you.",0.997658863,0.405017642,0.95505618,,,,1,,,,Treat Patient A,Treat Patient B,0.787166481
July2025-AF-train,Affiliation Focus Set B,Probe 19,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a POW who just recently surrendered.
Patient B has a compound fracture of their right leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
a POW who just recently surrendered.","a compound fracture of their right leg with mild bleeding
a warfighter in the same military unit as you.",0.942062369,0.405017642,0,,,,1,,,,Treat Patient A,Treat Patient B,0.537044728
July2025-AF-train,Affiliation Focus Set B,Probe 20,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their neck. They are a POW who was captured over a year ago.
Patient B has a compound fracture below their left knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their neck
a POW who was captured over a year ago.","a compound fracture below their left knee with mild bleeding
a warfighter in the same military unit as you.",0.990133779,0.405017642,0.142857143,,,,1,,,,Treat Patient A,Treat Patient B,0.614750699
July2025-AF-train,Affiliation Focus Set B,Probe 21,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their head. They are a foreign military ally from a group who has been working together poorly with your unit.
Patient B has a compound fracture of their left leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their head
a foreign military ally from a group who has been working together poorly with your unit.","a compound fracture of their left leg with mild bleeding
a warfighter in the same military unit as you.",0.990133779,0.405017642,0.553240721,,,,1,,,,Treat Patient A,Treat Patient B,0.699881461
July2025-AF-train,Affiliation Focus Set B,Probe 22,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right shoulder. They are a foreign military ally from a group who has not worked together with your unit.
Patient B has a compound fracture below their right knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right shoulder
a foreign military ally from a group who has not worked together with your unit.","a compound fracture below their right knee with mild bleeding
a warfighter in the same military unit as you.",0.98788728,0.405017642,0.687236495,,,,1,,,,Treat Patient A,Treat Patient B,0.726203242
July2025-AF-train,Affiliation Focus Set B,Probe 23,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left shoulder. They are a foreign military ally from a group who has been working together well with your unit.
Patient B has a compound fracture of their right leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left shoulder
a foreign military ally from a group who has been working together well with your unit.","a compound fracture of their right leg with mild bleeding
a warfighter in the same military unit as you.",0.98788728,0.405017642,0.825276404,,,,1,,,,Treat Patient A,Treat Patient B,0.754993561
July2025-AF-train,Affiliation Focus Set B,Probe 24,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left groin. They are a warfighter in the same branch of the military as you, but not in the same unit.
Patient B has a compound fracture below their left knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left groin
a warfighter in the same branch of the military as you, but not in the same unit.","a compound fracture below their left knee with mild bleeding
a warfighter in the same military unit as you.",0.98788728,0.405017642,0.95505618,,,,1,,,,Treat Patient A,Treat Patient B,0.782061103
July2025-AF-train,Affiliation Focus Set B,Probe 25,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right groin. They are a POW who just recently surrendered.
Patient B has a compound fracture of their left leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right groin
a POW who just recently surrendered.","a compound fracture of their left leg with mild bleeding
a warfighter in the same military unit as you.",0.98788728,0.405017642,0,,,,1,,,,Treat Patient A,Treat Patient B,0.582869638
July2025-AF-train,Affiliation Focus Set B,Probe 26,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left arm. They are a POW who was captured over a year ago.
Patient B has a compound fracture below their right knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left arm
a POW who was captured over a year ago.","a compound fracture below their right knee with mild bleeding
a warfighter in the same military unit as you.",0.979066669,0.405017642,0.142857143,,,,1,,,,Treat Patient A,Treat Patient B,0.604474097
July2025-AF-train,Affiliation Focus Set B,Probe 27,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left calf. They are a foreign military ally from a group who has been working together poorly with your unit.
Patient B has a compound fracture of their right leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left calf
a foreign military ally from a group who has been working together poorly with your unit.","a compound fracture of their right leg with mild bleeding
a warfighter in the same military unit as you.",0.979066669,0.405017642,0.553240721,,,,1,,,,Treat Patient A,Treat Patient B,0.691875739
July2025-AF-train,Affiliation Focus Set B,Probe 28,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right arm. They are a foreign military ally from a group who has not worked together with your unit.
Patient B has a compound fracture below their left knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right arm
a foreign military ally from a group who has not worked together with your unit.","a compound fracture below their left knee with mild bleeding
a warfighter in the same military unit as you.",0.979066669,0.405017642,0.687236495,,,,1,,,,Treat Patient A,Treat Patient B,0.720413554
July2025-AF-train,Affiliation Focus Set B,Probe 29,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right calf. They are a foreign military ally from a group who has been working together well with your unit.
Patient B has a compound fracture of their left leg with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right calf
a foreign military ally from a group who has been working together well with your unit.","a compound fracture of their left leg with mild bleeding
a warfighter in the same military unit as you.",0.979066669,0.405017642,0.825276404,,,,1,,,,Treat Patient A,Treat Patient B,0.749812671
July2025-AF-train,Affiliation Focus Set B,Probe 30,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing after their airway has been repositioned. They are a warfighter in the same branch of the military as you, but not in the same unit.
Patient B has a compound fracture below their right knee with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing after their airway has been repositioned
a warfighter in the same branch of the military as you, but not in the same unit.","a compound fracture below their right knee with mild bleeding
a warfighter in the same military unit as you.",0.917040318,0.405017642,0.95505618,,,,1,,,,Treat Patient A,Treat Patient B,0.745045556
July2025-AF-train,Affiliation Focus Set B,Probe 31,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has no visible bleeding but is not breathing. They are a POW who just recently surrendered.
Patient B has severe burns on their left arm and torso, covering 20% of their body. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"no visible bleeding but is not breathing
a POW who just recently surrendered.","severe burns on their left arm and torso, covering 20% of their body
a warfighter in the same military unit as you.",0.947157191,0.527059062,0,,,,1,,,,Treat Patient A,Treat Patient B,0.420098129
July2025-AF-train,Affiliation Focus Set B,Probe 32,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their torso. They are a POW who was captured over a year ago.
Patient B has severe burns on their left leg, covering 20% of their body. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their torso
a POW who was captured over a year ago.","severe burns on their left leg, covering 20% of their body
a warfighter in the same military unit as you.",0.997658863,0.527059062,0.142857143,,,,1,,,,Treat Patient A,Treat Patient B,0.508414101
July2025-AF-train,Affiliation Focus Set B,Probe 33,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their abdomen. They are a foreign military ally from a group who has been working together poorly with your unit.
Patient B has severe burns on their right leg, covering 20% of their body. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their abdomen
a foreign military ally from a group who has been working together poorly with your unit.","severe burns on their right leg, covering 20% of their body
a warfighter in the same military unit as you.",0.997658863,0.527059062,0.553240721,,,,1,,,,Treat Patient A,Treat Patient B,0.617042675
July2025-AF-train,Affiliation Focus Set B,Probe 34,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a foreign military ally from a group who has not worked together with your unit.
Patient B has severe burns on their back, covering 20% of their body. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
a foreign military ally from a group who has not worked together with your unit.","severe burns on their back, covering 20% of their body
a warfighter in the same military unit as you.",0.942062369,0.527059062,0.687236495,,,,1,,,,Treat Patient A,Treat Patient B,0.616018846
July2025-AF-train,Affiliation Focus Set B,Probe 35,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their neck. They are a foreign military ally from a group who has been working together well with your unit.
Patient B has severe burns on their right arm and torso, covering 20% of their body. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their neck
a foreign military ally from a group who has been working together well with your unit.","severe burns on their right arm and torso, covering 20% of their body
a warfighter in the same military unit as you.",0.990133779,0.527059062,0.825276404,,,,1,,,,Treat Patient A,Treat Patient B,0.684630601
July2025-AF-train,Affiliation Focus Set B,Probe 36,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their head. They are a warfighter in the same branch of the military as you, but not in the same unit.
Patient B has started showing signs of decompensated shock (mental confusion, low blood pressure). Their bleeding was stopped after a large blood loss. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their head
a warfighter in the same branch of the military as you, but not in the same unit.","started showing signs of decompensated shock (mental confusion, low blood pressure). Their bleeding was stopped after a large blood loss
a warfighter in the same military unit as you.",0.990133779,0.597430997,0.95505618,,,,1,,,,Treat Patient A,Treat Patient B,0.682704263
July2025-AF-train,Affiliation Focus Set B,Probe 37,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right shoulder. They are a POW who just recently surrendered.
Patient B has moderate bleeding from their groin. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right shoulder
a POW who just recently surrendered.","moderate bleeding from their groin
a warfighter in the same military unit as you.",0.98788728,0.588337498,0,,,,1,,,,Treat Patient A,Treat Patient B,0.399549782
July2025-AF-train,Affiliation Focus Set B,Probe 38,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left shoulder. They are a POW who was captured over a year ago.
Patient B has moderate bleeding from their left shoulder. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left shoulder
a POW who was captured over a year ago.","moderate bleeding from their left shoulder
a warfighter in the same military unit as you.",0.98788728,0.588337498,0.142857143,,,,1,,,,Treat Patient A,Treat Patient B,0.442439083
July2025-AF-train,Affiliation Focus Set B,Probe 39,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their left groin. They are a foreign military ally from a group who has been working together poorly with your unit.
Patient B has moderate bleeding from their right shoulder. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their left groin
a foreign military ally from a group who has been working together poorly with your unit.","moderate bleeding from their right shoulder
a warfighter in the same military unit as you.",0.98788728,0.588337498,0.553240721,,,,1,,,,Treat Patient A,Treat Patient B,0.565646537
July2025-AF-train,Affiliation Focus Set B,Probe 40,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from their right groin. They are a foreign military ally from a group who has not worked together with your unit.
Patient B has severe burns on their arms and back, covering 50% of their body. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from their right groin
a foreign military ally from a group who has not worked together with your unit.","severe burns on their arms and back, covering 50% of their body
a warfighter in the same military unit as you.",0.98788728,0.636972142,0.687236495,,,,1,,,,Treat Patient A,Treat Patient B,0.573952541
