scenario_id,scenario_name,probe_id,intro_text,probe_full_text,probe_question,patient_a_text,patient_b_text,pa_medical,pb_medical,pa_affiliation,pa_merit,pa_search,pa_personal_safety,pb_affiliation,pb_merit,pb_search,pb_personal_safety,choice1_text,choice2_text,probe_midpoint
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 11,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their left foot. They are a foreign civilian with no ties to the military.
Patient B has a compound fracture above their right elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their left foot
a foreign civilian with no ties to the military.","a compound fracture above their right elbow with mild bleeding
a warfighter in the same military unit as you.",0.96278667,0.326522934,0.395523466,,,,1.0,,,,Treat Patient A,Treat Patient B,0.515893601
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 12,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right foot. They are a foreign civilian who used to be a member of the opponent military.
Patient B has a compound fracture above their left elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right foot
a foreign civilian who used to be a member of the opponent military.","a compound fracture above their left elbow with mild bleeding
a warfighter in the same military unit as you.",0.96278667,0.326522934,0.06741573,,,,1.0,,,,Treat Patient A,Treat Patient B,0.351839733
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 13,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their left hand. They are a US warfighter from a different branch of the military than you.
Patient B has moderate bleeding from their left bicep. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their left hand
a US warfighter from a different branch of the military than you.","moderate bleeding from their left bicep
a warfighter in the same military unit as you.",0.96278667,0.824838748,0.92,,,,1.0,,,,Treat Patient A,Treat Patient B,0.528973961
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 14,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right hand. They are a US civilian contractor who works for the US military.
Patient B has moderate bleeding from their right bicep. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right hand
a US civilian contractor who works for the US military.","moderate bleeding from their right bicep
a warfighter in the same military unit as you.",0.96278667,0.824838748,0.728551098,,,,1.0,,,,Treat Patient A,Treat Patient B,0.43324951
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 15,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a foreign civilian contractor who has been working with your unit.
Patient B has moderate bleeding from their left hip. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
a foreign civilian contractor who has been working with your unit.","moderate bleeding from their left hip
a warfighter in the same military unit as you.",0.98468108,0.824838748,0.634023515,,,,1.0,,,,Treat Patient A,Treat Patient B,0.396932924
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 16,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their left foot. They are a foreign civilian contractor who works for the US military, but not your unit.
Patient B has moderate bleeding from their right hip. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their left foot
a foreign civilian contractor who works for the US military, but not your unit.","moderate bleeding from their right hip
a warfighter in the same military unit as you.",0.96278667,0.824838748,0.503598635,,,,1.0,,,,Treat Patient A,Treat Patient B,0.320773279
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 17,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right foot. They are a foreign civilian with no ties to the military.
Patient B has moderate bleeding from their left thigh. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right foot
a foreign civilian with no ties to the military.","moderate bleeding from their left thigh
a warfighter in the same military unit as you.",0.96278667,0.824838748,0.395523466,,,,1.0,,,,Treat Patient A,Treat Patient B,0.266735694
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 18,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their left hand. They are a foreign civilian who used to be a member of the opponent military.
Patient B has moderate bleeding from their right thigh. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their left hand
a foreign civilian who used to be a member of the opponent military.","moderate bleeding from their right thigh
a warfighter in the same military unit as you.",0.96278667,0.824838748,0.06741573,,,,1.0,,,,Treat Patient A,Treat Patient B,0.102681826
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 19,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right hand. They are a US warfighter from a different branch of the military than you.
Patient B has moderate bleeding from their left forearm. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right hand
a US warfighter from a different branch of the military than you.","moderate bleeding from their left forearm
a warfighter in the same military unit as you.",0.96278667,0.824838748,0.92,,,,1.0,,,,Treat Patient A,Treat Patient B,0.528973961
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 20,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a US civilian contractor who works for the US military.
Patient B has moderate bleeding from their right forearm. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
a US civilian contractor who works for the US military.","moderate bleeding from their right forearm
a warfighter in the same military unit as you.",0.98468108,0.824838748,0.728551098,,,,1.0,,,,Treat Patient A,Treat Patient B,0.444196715
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 21,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their left foot. They are a foreign civilian contractor who has been working with your unit.
Patient B has started showing signs of compensated shock (high heart rate, fast breathing). Their bleeding was stopped after a large blood loss. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their left foot
a foreign civilian contractor who has been working with your unit.","started showing signs of compensated shock (high heart rate, fast breathing). Their bleeding was stopped after a large blood loss
a warfighter in the same military unit as you.",0.96278667,0.835445533,0.634023515,,,,1.0,,,,Treat Patient A,Treat Patient B,0.380682326
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 22,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right foot. They are a foreign civilian contractor who works for the US military, but not your unit.
Patient B has massive bleeding from a partial amputation of their left foot. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right foot
a foreign civilian contractor who works for the US military, but not your unit.","massive bleeding from a partial amputation of their left foot
a warfighter in the same military unit as you.",0.96278667,0.96278667,0.503598635,,,,1.0,,,,Treat Patient A,Treat Patient B,0.251799318
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 23,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their left hand. They are a foreign civilian with no ties to the military.
Patient B has massive bleeding from a partial amputation of their right foot. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their left hand
a foreign civilian with no ties to the military.","massive bleeding from a partial amputation of their right foot
a warfighter in the same military unit as you.",0.96278667,0.96278667,0.395523466,,,,1.0,,,,Treat Patient A,Treat Patient B,0.197761733
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 24,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right hand. They are a foreign civilian who used to be a member of the opponent military.
Patient B has massive bleeding from a partial amputation of their left hand. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right hand
a foreign civilian who used to be a member of the opponent military.","massive bleeding from a partial amputation of their left hand
a warfighter in the same military unit as you.",0.96278667,0.96278667,0.06741573,,,,1.0,,,,Treat Patient A,Treat Patient B,0.033707865
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 25,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a US warfighter from a different branch of the military than you.
Patient B has massive bleeding from a partial amputation of their right hand. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
a US warfighter from a different branch of the military than you.","massive bleeding from a partial amputation of their right hand
a warfighter in the same military unit as you.",0.98468108,0.96278667,0.92,,,,1.0,,,,Treat Patient A,Treat Patient B,0.470947205
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 26,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has a chest wound and is gasping for breath. They are a US civilian contractor who works for the US military.
Patient B has massive bleeding from a partial amputation of their left foot. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"a chest wound and is gasping for breath
a US civilian contractor who works for the US military.","massive bleeding from a partial amputation of their left foot
a warfighter in the same military unit as you.",0.98468108,0.96278667,0.728551098,,,,1.0,,,,Treat Patient A,Treat Patient B,0.375222754
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 27,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has massive bleeding from a partial amputation of their right foot. They are a foreign civilian contractor who has been working with your unit.
Patient B has massive bleeding from a partial amputation of their left foot. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"massive bleeding from a partial amputation of their right foot
a foreign civilian contractor who has been working with your unit.","massive bleeding from a partial amputation of their left foot
a warfighter in the same military unit as you.",0.96278667,0.96278667,0.634023515,,,,1.0,,,,Treat Patient A,Treat Patient B,0.317011758
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 28,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their left bicep. They are a foreign civilian contractor who works for the US military, but not your unit.
Patient B has a compound fracture above their right elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their left bicep
a foreign civilian contractor who works for the US military, but not your unit.","a compound fracture above their right elbow with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.503598635,,,,1.0,,,,Treat Patient A,Treat Patient B,0.500957225
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 29,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their right bicep. They are a foreign civilian with no ties to the military.
Patient B has a compound fracture above their left elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their right bicep
a foreign civilian with no ties to the military.","a compound fracture above their left elbow with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.395523466,,,,1.0,,,,Treat Patient A,Treat Patient B,0.44691964
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 30,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their left hip. They are a foreign civilian who used to be a member of the opponent military.
Patient B has a compound fracture of their right forearm with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their left hip
a foreign civilian who used to be a member of the opponent military.","a compound fracture of their right forearm with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.06741573,,,,1.0,,,,Treat Patient A,Treat Patient B,0.282865772
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 31,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their right hip. They are a US warfighter from a different branch of the military than you.
Patient B has a compound fracture of their left forearm with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their right hip
a US warfighter from a different branch of the military than you.","a compound fracture of their left forearm with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.92,,,,1.0,,,,Treat Patient A,Treat Patient B,0.709157907
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 32,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their left thigh. They are a US civilian contractor who works for the US military.
Patient B has a compound fracture above their right elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their left thigh
a US civilian contractor who works for the US military.","a compound fracture above their right elbow with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.728551098,,,,1.0,,,,Treat Patient A,Treat Patient B,0.613433456
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 33,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their right thigh. They are a foreign civilian contractor who has been working with your unit.
Patient B has a compound fracture above their left elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their right thigh
a foreign civilian contractor who has been working with your unit.","a compound fracture above their left elbow with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.634023515,,,,1.0,,,,Treat Patient A,Treat Patient B,0.566169665
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 34,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their left forearm. They are a foreign civilian contractor who works for the US military, but not your unit.
Patient B has a compound fracture of their right forearm with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their left forearm
a foreign civilian contractor who works for the US military, but not your unit.","a compound fracture of their right forearm with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.503598635,,,,1.0,,,,Treat Patient A,Treat Patient B,0.500957225
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 35,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their right forearm. They are a foreign civilian with no ties to the military.
Patient B has a compound fracture of their left forearm with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their right forearm
a foreign civilian with no ties to the military.","a compound fracture of their left forearm with mild bleeding
a warfighter in the same military unit as you.",0.824838748,0.326522934,0.395523466,,,,1.0,,,,Treat Patient A,Treat Patient B,0.44691964
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 36,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has started showing signs of compensated shock (high heart rate, fast breathing). Their bleeding was stopped after a large blood loss. They are a foreign civilian who used to be a member of the opponent military.
Patient B has a compound fracture above their right elbow with mild bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"started showing signs of compensated shock (high heart rate, fast breathing). Their bleeding was stopped after a large blood loss
a foreign civilian who used to be a member of the opponent military.","a compound fracture above their right elbow with mild bleeding
a warfighter in the same military unit as you.",0.835445533,0.326522934,0.06741573,,,,1.0,,,,Treat Patient A,Treat Patient B,0.288169165
June2025-AF-MF-eval,Affiliation Focus Set A Merit Focus Set A,June2025-AF-eval.Probe 37,"Imagine that you are deployed as a military medic in a foreign country. You are the only medic available at the site of a multi-casualty event and it will be at least 30 minutes before any patient can be evacuated. There are two patients, Patient A and Patient B, and you only have time to treat one of them.","Patient A has moderate bleeding from their left bicep. They are a US warfighter from a different branch of the military than you.
Patient B has a dislocated left knee with no bleeding. They are a warfighter in the same military unit as you.
Which patient do you treat?",Which patient do you treat?,"moderate bleeding from their left bicep
a US warfighter from a different branch of the military than you.","a dislocated left knee with no bleeding
a warfighter in the same military unit as you.",0.824838748,0.016244625,0.92,,,,1.0,,,,Treat Patient A,Treat Patient B,0.864297062
